order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,delivery_address,delivery_partner_id,delivery_time ,expected delivery_time
7155,492,48,Samosa,2024-08-23 17:34:38,2024-08-23 19:12:00,Successful,900,3,"26, Bhat Marg, Anand-583190",424,98,27
7156,443,130,Tandoori Chicken,2024-06-10 23:13:42,2024-06-10 23:46:00,Successful,984,1,"H.No. 81, Chaudhari Amaravati-969900",293,33,25
7157,339,8,Tandoori Chicken,2024-07-13 23:12:01,2024-07-14 00:30:00,Successful,573,4,"71/32 Bali Nagar, Maheshtala 607247",191,78,30
7158,141,176,Pav Bhaji,2024-02-11 00:53:31,2024-02-11 02:44:00,Successful,459,3,H.No. 839 Kamdar Street Surendranagar Dudhrej 807023,137,111,32
7159,366,41,Samosa,2024-05-24 06:48:49,2024-05-24 08:13:00,Successful,711,3,818 Jani Circle Satna-027716,140,85,24
7160,459,52,Pav Bhaji,2024-02-06 20:20:44,2024-02-06 20:53:00,Successful,813,5,"81/557, Sani Street Kulti 831381",299,33,22
7161,72,115,Biryani,2024-05-15 02:19:14,2024-05-15 03:39:00,Successful,805,5,"30/23, Dash Path, Indore-538974",170,80,35
7162,268,96,Biryani,2024-04-15 03:28:59,2024-04-15 05:18:00,Successful,391,2,"H.No. 015, Thaker Path, Nadiad 427984",44,110,25
7163,274,234,Paneer Tikka,2024-06-02 14:34:47,2024-06-02 15:15:00,Successful,257,5,"552, Datta Zila Kalyan-Dombivli-847716",394,41,23
7164,298,102,Chole Bhature,2024-06-06 00:22:37,2024-06-06 00:42:00,Successful,344,4,"99/48, Sen Zila Karimnagar 376026",123,20,39
7165,92,154,Biryani,2024-04-17 06:54:00,2024-04-17 07:44:00,Successful,668,1,H.No. 454 Ramaswamy Street Nagaon-692571,93,50,36
7166,423,202,Biryani,2024-02-09 07:49:38,2024-02-09 09:05:00,Successful,304,4,"92, Karpe Circle, South Dumdum-281263",437,76,20
7167,72,246,Paneer Tikka,2024-07-08 20:42:37,2024-07-08 21:09:00,Successful,722,5,"98 Chopra Nagar, Kakinada 673883",481,27,34
7168,276,299,Tandoori Chicken,2024-01-23 22:00:56,2024-01-23 23:30:00,Cancelled,340,1,H.No. 979 Kapadia Visakhapatnam 086232,149,90,40
7169,253,92,Samosa,2024-07-02 22:21:02,2024-07-02 23:44:00,Successful,663,3,"311 Gill Nagar, Ramgarh-764047",56,83,20
7170,383,212,Biryani,2024-07-09 10:13:04,2024-07-09 11:42:00,Successful,749,4,H.No. 47 Hora Street Hospet-830949,364,89,38
7171,230,87,Dosa,2024-01-07 03:50:47,2024-01-07 05:06:00,Successful,407,4,"033 Chakraborty Road, Karawal Nagar 982982",305,76,28
7172,302,231,Dosa,2024-08-23 07:41:03,2024-08-23 09:15:00,Successful,787,5,H.No. 288 Kara Road Cuttack-356704,98,94,39
7173,127,217,Chole Bhature,2024-03-03 21:35:21,2024-03-03 22:08:00,Successful,284,4,"03/36, Ganesan Nagar Gaya 410496",430,33,39
7174,404,263,Tandoori Chicken,2024-08-08 18:40:23,2024-08-08 20:21:00,Successful,841,5,"73, Bumb Circle, Alappuzha-344641",193,101,39
7175,300,250,Dosa,2024-06-11 08:29:11,2024-06-11 09:48:00,Successful,927,5,"13/321, Gandhi Marg, Bardhaman 756628",235,79,26
7176,62,39,Aloo Paratha,2024-09-01 17:50:29,2024-09-01 19:36:00,Successful,413,3,"60 Dhaliwal, Surendranagar Dudhrej-224848",356,106,31
7177,117,268,Aloo Paratha,2024-04-28 12:11:36,2024-04-28 12:46:00,Cancelled,320,3,"H.No. 10, Sundaram Zila, Arrah 157280",145,35,21
7178,32,176,Aloo Paratha,2024-05-11 09:32:19,2024-05-11 11:01:00,Successful,930,1,"12, Bera Ganj, Katihar-894467",475,89,26
7179,215,112,Butter Chicken,2024-01-24 03:11:52,2024-01-24 04:59:00,Successful,590,2,"H.No. 267 Batta Chowk, Delhi 689294",252,108,30
7180,284,120,Pav Bhaji,2024-04-04 05:38:48,2024-04-04 06:40:00,Successful,496,1,"H.No. 61, Ram Circle, Agartala 404125",223,62,36
7181,146,115,Aloo Paratha,2024-04-14 17:43:27,2024-04-14 18:50:00,Successful,578,5,"H.No. 51 Chhabra, Madhyamgram-998887",131,67,22
7182,269,221,Samosa,2024-05-09 18:48:24,2024-05-09 20:34:00,Successful,300,4,"H.No. 254, Agate Street, Etawah 174715",417,106,27
7183,120,125,Dal Makhani,2024-02-16 00:39:56,2024-02-16 01:32:00,Successful,708,3,"H.No. 43, Varkey Road, Bhagalpur 949589",379,53,26
7184,395,218,Dal Makhani,2024-04-06 22:41:42,2024-04-06 23:06:00,Successful,301,3,"H.No. 99, Borde Road, Vasai-Virar 257411",218,25,35
7185,476,80,Pav Bhaji,2024-05-30 14:02:02,2024-05-30 15:02:00,Successful,806,3,"85, Sarna Chowk, Vadodara 757389",71,60,34
7186,112,71,Tandoori Chicken,2024-09-12 22:05:11,2024-09-12 22:38:00,Successful,670,3,H.No. 829 Iyengar Nagar Ulhasnagar 463992,415,33,22
7187,402,59,Biryani,2024-01-27 10:24:12,2024-01-27 12:05:00,Successful,949,3,"23/672 Mall Marg, Junagadh-843263",283,101,22
7188,15,259,Chole Bhature,2024-01-08 03:14:52,2024-01-08 04:39:00,Successful,471,1,"H.No. 60, Jayaraman Jabalpur-986052",313,85,34
7189,53,169,Chole Bhature,2024-04-04 19:12:50,2024-04-04 20:23:00,Successful,845,5,"57/96 Bajwa, Ahmednagar-181253",52,71,34
7190,414,28,Dal Makhani,2024-01-23 13:57:13,2024-01-23 15:22:00,Successful,131,2,"H.No. 82, Solanki Path, Nandyal 610341",16,85,36
7191,438,246,Aloo Paratha,2024-02-03 09:19:58,2024-02-03 11:08:00,Cancelled,372,3,"283 Dash Nagar, Danapur-268108",333,109,22
7192,33,17,Dosa,2024-05-20 15:54:37,2024-05-20 16:34:00,Successful,853,3,"722, Loke Nagar Khora  759505",391,40,23
7193,337,125,Dosa,2024-05-05 12:08:32,2024-05-05 12:40:00,Successful,498,5,"87, Seth Circle Aizawl-073152",187,32,27
7194,227,59,Dal Makhani,2024-01-15 02:52:34,2024-01-15 04:18:00,Successful,395,1,"234, Rout Ganj, Bhubaneswar 175363",54,86,28
7195,320,152,Dosa,2024-01-30 21:51:37,2024-01-30 23:40:00,Successful,813,2,"H.No. 34, Chaudry Road Gudivada-547086",161,109,38
7196,463,223,Biryani,2024-05-08 00:16:02,2024-05-08 00:49:00,Successful,559,2,21/615 Swamy Chowk Saharanpur-338584,396,33,29
7197,31,107,Pav Bhaji,2024-01-07 07:22:43,2024-01-07 08:45:00,Successful,470,5,"H.No. 824, Trivedi Road, Firozabad-199563",228,83,23
7198,209,227,Aloo Paratha,2024-05-01 15:17:46,2024-05-01 16:45:00,Successful,468,1,"661, Karnik Marg Firozabad 997890",44,88,36
7199,386,208,Chole Bhature,2024-08-15 18:32:09,2024-08-15 20:12:00,Successful,966,1,"H.No. 79 Rajagopal Road, Nellore 790168",373,100,29
7200,446,205,Pav Bhaji,2024-03-30 22:19:59,2024-03-30 23:46:00,Successful,737,3,H.No. 737 Mangat Chowk Parbhani 274073,406,87,38
7201,9,22,Paneer Tikka,2024-05-25 06:42:47,2024-05-25 08:27:00,Successful,783,3,18/90 Kara Ganj Gandhinagar 954232,480,105,40
7202,338,223,Aloo Paratha,2024-02-25 00:16:33,2024-02-25 01:19:00,Successful,139,3,"H.No. 56, Bath, Gwalior-696117",405,63,35
7203,423,291,Tandoori Chicken,2024-06-26 16:35:15,2024-06-26 17:23:00,Cancelled,162,2,26/231 Mandal Chowk Kakinada-070715,158,48,25
7204,404,259,Biryani,2024-02-15 07:07:12,2024-02-15 08:27:00,Successful,211,3,"88/285, Karpe Pali 036530",427,80,20
7205,422,215,Samosa,2024-09-15 02:36:05,2024-09-15 04:25:00,Successful,879,4,"H.No. 029, Sharma Ganj New Delhi 263920",94,109,20
7206,266,39,Butter Chicken,2024-05-03 16:27:47,2024-05-03 17:35:00,Successful,247,2,"H.No. 106, Wagle Road, Kumbakonam 347504",246,68,30
7207,143,232,Chole Bhature,2024-05-29 09:03:20,2024-05-29 10:11:00,Successful,968,5,34/264 Chada Ganj Guntur-100011,312,68,29
7208,484,200,Dal Makhani,2024-05-12 05:14:15,2024-05-12 06:06:00,Cancelled,698,4,H.No. 41 Sane Marg Thoothukudi 573240,50,52,37
7209,254,141,Paneer Tikka,2024-08-17 09:33:21,2024-08-17 11:26:00,Cancelled,406,4,"243, Desai Marg, Hubli–Dharwad-042124",146,113,20
7210,89,152,Paneer Tikka,2024-03-15 15:53:54,2024-03-15 17:49:00,Successful,617,1,626 Joshi Path Ambattur 597323,118,116,25
7211,344,58,Biryani,2024-06-06 20:18:05,2024-06-06 21:28:00,Successful,183,1,"17/524, Kulkarni Street Panvel-269181",355,70,39
7212,409,119,Dal Makhani,2024-07-24 10:00:47,2024-07-24 10:44:00,Successful,261,5,"H.No. 431 Bumb Street, Saharanpur 444377",190,44,22
7213,30,88,Paneer Tikka,2024-03-13 16:11:55,2024-03-13 17:02:00,Cancelled,798,1,"53, Yogi Nagar Mau-532069",126,51,29
7214,445,213,Tandoori Chicken,2024-03-31 16:13:01,2024-03-31 16:34:00,Successful,610,4,"70/286, Mander Marg Rajkot 383712",298,21,39
7215,324,149,Paneer Tikka,2024-08-27 04:51:48,2024-08-27 05:15:00,Cancelled,625,4,"H.No. 661, Chaudhary Marg, Nagpur-364518",103,24,30
7216,102,283,Biryani,2024-01-09 05:23:46,2024-01-09 05:56:00,Successful,851,2,"48 Kari Path, Silchar 613368",30,33,30
7217,128,66,Samosa,2024-05-08 09:14:42,2024-05-08 10:10:00,Cancelled,115,5,H.No. 690 Karan Street Chandigarh-404151,376,56,40
7218,15,281,Dal Makhani,2024-05-14 22:42:04,2024-05-15 00:16:00,Successful,763,4,04/30 Date Road Raichur-729319,301,94,21
7219,380,80,Samosa,2024-07-07 23:05:24,2024-07-08 01:01:00,Successful,236,2,"827, Kant Ganj Amroha 111623",448,116,36
7220,447,118,Dosa,2024-04-25 01:41:54,2024-04-25 02:05:00,Successful,716,5,"70, Sarin Street, Gopalpur 823028",103,24,24
7221,473,118,Butter Chicken,2024-01-23 02:13:52,2024-01-23 03:35:00,Successful,458,4,"78/75, Arora Street, Korba 827777",294,82,39
7222,303,83,Samosa,2024-01-04 16:58:21,2024-01-04 17:28:00,Cancelled,244,1,"H.No. 20, Dani Nagar Katni-095286",109,30,38
7223,277,146,Aloo Paratha,2024-03-02 20:58:36,2024-03-02 22:12:00,Successful,171,2,"94/600 Balay Street, Panvel 694664",110,74,30
7224,348,210,Pav Bhaji,2024-02-02 05:20:20,2024-02-02 07:15:00,Successful,285,1,"89/260 Jha Road, Jamalpur-282642",251,115,26
7225,309,194,Dosa,2024-04-18 05:11:00,2024-04-18 06:31:00,Successful,344,3,"43/173 Kohli Ganj, Giridih-789940",44,80,30
7226,392,277,Dal Makhani,2024-07-05 04:32:38,2024-07-05 06:04:00,Successful,844,3,"60/42, Wali, Bhilai-703056",134,92,26
7227,139,159,Butter Chicken,2024-08-11 04:28:42,2024-08-11 05:35:00,Cancelled,722,1,"70 Handa Road, Bardhaman 967316",220,67,39
7228,308,86,Paneer Tikka,2024-03-28 18:08:05,2024-03-28 19:06:00,Successful,178,4,"H.No. 036 Bava Nagar, Nangloi Jat-046130",25,58,30
7229,457,152,Dal Makhani,2024-04-22 01:35:33,2024-04-22 03:09:00,Successful,907,3,52/485 Bandi Street Nagaon 795009,51,94,24
7230,436,130,Samosa,2024-02-19 08:07:26,2024-02-19 08:56:00,Successful,127,3,"79, Srinivas Nagar, Bidar 599880",18,49,33
7231,150,139,Pav Bhaji,2024-06-12 12:36:49,2024-06-12 13:58:00,Successful,443,5,21 Kalita Chowk Sri Ganganagar 820937,379,82,39
7232,151,111,Biryani,2024-05-21 07:37:15,2024-05-21 09:09:00,Successful,958,1,"559, Dasgupta Street, Thanjavur 797571",96,92,40
7233,61,24,Aloo Paratha,2024-03-11 09:42:54,2024-03-11 11:00:00,Successful,621,3,"H.No. 03 Shanker Street, Howrah 359666",168,78,28
7234,263,106,Aloo Paratha,2024-06-08 15:50:29,2024-06-08 16:16:00,Successful,199,3,"H.No. 907, Thakkar Road, Chinsurah 764742",296,26,31
7235,418,171,Paneer Tikka,2024-03-03 16:32:13,2024-03-03 17:52:00,Successful,574,4,937 Ramaswamy Street Dindigul 840660,20,80,40
7236,39,8,Biryani,2024-01-09 07:36:51,2024-01-09 09:02:00,Successful,677,1,"84/307, Chahal Nagar Jalgaon 313916",383,86,36
7237,250,223,Samosa,2024-04-07 10:55:08,2024-04-07 11:23:00,Successful,321,1,"H.No. 965, Bahri Ganj, Siliguri 542533",481,28,27
7238,42,159,Butter Chicken,2024-08-06 20:00:25,2024-08-06 20:52:00,Successful,653,2,880 Goda Street Ghaziabad-587398,489,52,26
7239,57,243,Biryani,2024-07-15 18:46:20,2024-07-15 20:09:00,Cancelled,490,5,"40 Khurana, Gorakhpur-543236",141,83,21
7240,296,130,Tandoori Chicken,2024-01-24 07:58:37,2024-01-24 09:58:00,Successful,474,5,"379, Chander Marg Serampore-462474",265,120,30
7241,428,120,Dosa,2024-08-19 06:09:10,2024-08-19 07:56:00,Successful,928,1,"24/75, Dewan Raipur 063428",297,107,22
7242,290,38,Aloo Paratha,2024-09-02 05:20:01,2024-09-02 06:22:00,Successful,912,3,"01/98 Suri Street, Chittoor 649850",107,62,37
7243,430,183,Chole Bhature,2024-01-09 06:34:03,2024-01-09 07:19:00,Successful,688,2,"99, Shukla Street Malda-687671",115,45,37
7244,436,23,Paneer Tikka,2024-06-16 15:38:52,2024-06-16 16:10:00,Successful,920,1,"H.No. 996 Contractor Circle, Siwan 726327",278,32,40
7245,437,151,Aloo Paratha,2024-08-24 11:49:49,2024-08-24 12:32:00,Successful,268,2,904 Tailor Zila Ulhasnagar-901933,52,43,26
7246,302,85,Dal Makhani,2024-04-07 14:47:18,2024-04-07 16:05:00,Successful,245,5,H.No. 57 Varty Zila Gorakhpur-445798,453,78,30
7247,129,224,Tandoori Chicken,2024-08-25 07:13:20,2024-08-25 08:05:00,Cancelled,349,2,H.No. 079 Biswas Path Dehradun-889607,477,52,21
7248,354,31,Chole Bhature,2024-08-17 07:05:10,2024-08-17 09:05:00,Successful,715,5,"988 Sani Nagar, Sultan Pur Majra-411659",161,120,30
7249,74,95,Tandoori Chicken,2024-06-05 04:50:48,2024-06-05 06:39:00,Successful,865,1,"951, Sangha Path Darbhanga-231400",159,109,20
7250,30,89,Aloo Paratha,2024-07-05 16:38:07,2024-07-05 17:53:00,Successful,948,1,"H.No. 892, Bhavsar Zila Pune-746147",60,75,20
7251,95,163,Samosa,2024-06-09 07:27:19,2024-06-09 08:10:00,Successful,653,1,95/88 Borah Ganj Latur-665499,215,43,40
7252,255,137,Paneer Tikka,2024-02-26 14:24:23,2024-02-26 15:49:00,Successful,657,1,"332, Bhardwaj Marg Imphal-127344",119,85,30
7253,58,102,Butter Chicken,2024-07-10 10:19:13,2024-07-10 11:14:00,Successful,923,1,"567, Sundaram Street, Ranchi 227112",274,55,31
7254,277,239,Samosa,2024-04-18 07:16:00,2024-04-18 07:59:00,Successful,230,1,"12/78, Chand Eluru-333614",456,43,21
7255,23,201,Biryani,2024-03-16 01:53:51,2024-03-16 02:35:00,Successful,272,4,63/81 Bhat Marg Hindupur 194852,111,42,23
7256,468,275,Paneer Tikka,2024-08-13 02:04:51,2024-08-13 02:37:00,Successful,822,2,"10/63 Chanda Path, Kharagpur-873362",151,33,38
7257,72,213,Dosa,2024-06-10 21:44:57,2024-06-10 23:19:00,Successful,860,5,"70/90 Brar Nagar, Tenali 092184",230,95,38
7258,408,55,Paneer Tikka,2024-05-07 06:33:50,2024-05-07 06:57:00,Successful,845,5,"H.No. 990, Thaman Chowk, Singrauli-110548",268,24,26
7259,70,182,Samosa,2024-01-16 10:23:12,2024-01-16 11:38:00,Successful,160,4,"54 Mani Street, Udupi-368704",117,75,29
7260,368,21,Samosa,2024-05-27 09:18:14,2024-05-27 11:03:00,Cancelled,916,5,"32/527, Aurora Marg, Davanagere-494603",426,105,37
7261,115,280,Dal Makhani,2024-08-16 10:21:19,2024-08-16 11:31:00,Successful,817,2,29 Sekhon Street Yamunanagar 708631,204,70,25
7262,175,192,Chole Bhature,2024-05-06 03:57:17,2024-05-06 04:25:00,Successful,832,5,"H.No. 061, Venkataraman Nagar Mathura 686902",396,28,38
7263,252,191,Samosa,2024-02-06 12:52:14,2024-02-06 14:21:00,Successful,487,1,024 D’Alia Road Karaikudi 796682,345,89,28
7264,122,194,Dal Makhani,2024-03-02 21:30:59,2024-03-02 21:50:00,Successful,721,5,"51/867 Bansal Street, Davanagere-613766",258,20,33
7265,188,159,Samosa,2024-06-14 22:00:43,2024-06-14 23:29:00,Successful,937,3,"39/538, Madan Ganj, Etawah 552887",431,89,28
7266,405,294,Chole Bhature,2024-07-28 08:28:58,2024-07-28 09:27:00,Successful,554,3,"82, Samra Ganj, Jorhat 852251",61,59,32
7267,426,128,Dal Makhani,2024-02-14 14:01:11,2024-02-14 15:20:00,Successful,751,3,"H.No. 14, Rastogi Path, Maheshtala 766278",406,79,31
7268,413,288,Paneer Tikka,2024-08-08 07:01:59,2024-08-08 08:10:00,Successful,908,5,"38/303, Salvi Zila Bhind-031605",453,69,35
7269,314,40,Dosa,2024-01-17 06:23:33,2024-01-17 07:31:00,Successful,992,2,H.No. 439 Doctor Street Vijayanagaram-014413,248,68,36
7270,226,166,Samosa,2024-06-11 12:29:02,2024-06-11 13:19:00,Successful,591,1,066 Din Zila Morena-547074,89,50,28
7271,295,91,Paneer Tikka,2024-02-23 01:53:21,2024-02-23 03:02:00,Successful,611,2,"37/223, Raj Nagar, Ajmer-758341",496,69,31
7272,99,239,Tandoori Chicken,2024-08-05 04:57:15,2024-08-05 06:28:00,Successful,928,2,"95, Dubey Road, Dindigul-033382",14,91,21
7273,266,65,Tandoori Chicken,2024-06-02 04:46:02,2024-06-02 05:53:00,Successful,378,3,"H.No. 635, Chaudry Road, Ambarnath 335612",118,67,21
7274,410,232,Pav Bhaji,2024-06-18 05:41:04,2024-06-18 07:21:00,Successful,565,2,"H.No. 967 Sood Ganj, Meerut-987809",398,100,29
7275,475,38,Dal Makhani,2024-09-14 01:25:57,2024-09-14 02:19:00,Successful,227,1,801 Dubey Unnao-443550,168,54,40
7276,8,108,Aloo Paratha,2024-08-29 13:06:22,2024-08-29 13:41:00,Successful,574,5,"58/584, Upadhyay Road Amaravati 181759",290,35,29
7277,88,221,Dosa,2024-01-05 07:46:21,2024-01-05 09:41:00,Successful,852,1,"46/03, Bala Ganj Varanasi-537296",313,115,35
7278,369,221,Tandoori Chicken,2024-08-21 14:09:39,2024-08-21 15:12:00,Successful,142,4,"68/94, Thaker Nagar, Phagwara-089793",438,63,30
7279,394,197,Chole Bhature,2024-06-12 15:27:12,2024-06-12 16:12:00,Successful,611,4,"H.No. 40, Sahni, Begusarai-318273",164,45,33
7280,69,198,Samosa,2024-05-24 10:13:38,2024-05-24 11:59:00,Successful,751,5,"H.No. 19 Tata Road, Kochi 039184",401,106,21
7281,425,268,Samosa,2024-08-15 18:03:33,2024-08-15 18:49:00,Successful,642,3,"H.No. 594, Brahmbhatt Marg Kottayam-231032",300,46,38
7282,258,93,Paneer Tikka,2024-07-13 11:44:47,2024-07-13 13:33:00,Successful,977,4,"288, Wable Path, Sasaram 245861",15,109,24
7283,264,213,Butter Chicken,2024-08-04 08:17:21,2024-08-04 10:04:00,Successful,227,4,"059, Desai Marg Kolkata-498966",88,107,29
7284,194,71,Biryani,2024-04-10 06:01:14,2024-04-10 07:54:00,Successful,292,4,"74/506 Divan Path, Sikar-080935",174,113,26
7285,194,73,Biryani,2024-06-14 16:01:04,2024-06-14 16:53:00,Successful,283,3,H.No. 10 Lad Nagar Khammam 460844,462,52,20
7286,73,259,Butter Chicken,2024-02-23 17:26:01,2024-02-23 19:01:00,Successful,405,4,"71 Saran Ganj, Tirupati 821709",382,95,31
7287,180,270,Chole Bhature,2024-06-18 06:40:09,2024-06-18 07:35:00,Successful,766,4,H.No. 99 Upadhyay Zila Ramgarh-225356,284,55,33
7288,406,69,Pav Bhaji,2024-04-28 02:47:51,2024-04-28 04:39:00,Cancelled,443,5,"H.No. 778, Vora Ganj Nadiad 229722",354,112,25
7289,485,112,Paneer Tikka,2024-02-29 17:25:36,2024-02-29 17:55:00,Successful,452,4,H.No. 75 Kara Marg Satna-186978,75,30,20
7290,371,230,Dosa,2024-01-12 17:47:08,2024-01-12 19:45:00,Successful,493,3,"H.No. 739 Kanda Marg, Saharsa-774874",272,118,30
7291,345,130,Dosa,2024-02-12 01:59:16,2024-02-12 02:35:00,Successful,190,2,"H.No. 03, Soman Road, Amroha-753044",281,36,37
7292,244,187,Dosa,2024-01-08 22:39:35,2024-01-08 23:05:00,Successful,470,5,"76/615, Rana Zila Jhansi 549987",479,26,26
7293,408,108,Samosa,2024-05-29 22:04:00,2024-05-29 22:58:00,Cancelled,907,5,"26/85 Das Zila, Vijayanagaram 596857",78,54,39
7294,21,25,Chole Bhature,2024-04-09 08:45:10,2024-04-09 09:58:00,Successful,554,1,37/995 Barad Street Thiruvananthapuram-592813,347,73,35
7295,434,39,Biryani,2024-06-15 07:32:35,2024-06-15 08:55:00,Successful,810,5,46/89 Kurian Path Hosur 700074,287,83,25
7296,321,287,Paneer Tikka,2024-06-14 18:47:46,2024-06-14 20:18:00,Successful,816,5,658 Loke Chowk Durgapur-199890,292,91,31
7297,168,200,Chole Bhature,2024-07-22 19:03:41,2024-07-22 20:49:00,Successful,863,3,"59/172, De Chowk, Bidar-934177",340,106,20
7298,341,269,Aloo Paratha,2024-06-13 05:54:23,2024-06-13 06:42:00,Successful,705,3,"39/024 Chadha Marg, Khandwa-423945",239,48,35
7299,135,83,Dosa,2024-04-16 22:43:30,2024-04-17 00:07:00,Cancelled,318,5,"513, Kothari Zila Adoni 806459",122,84,39
7300,358,34,Samosa,2024-06-01 05:50:19,2024-06-01 07:12:00,Successful,787,1,"H.No. 14 Sekhon Marg, Haldia-228165",280,82,25
7301,401,259,Chole Bhature,2024-02-14 13:46:46,2024-02-14 14:34:00,Cancelled,700,3,"31, Vig Nagar Motihari-855228",163,48,31
7302,16,23,Dosa,2024-05-07 16:40:39,2024-05-07 17:33:00,Successful,333,4,"48/94, Dyal Road, Udaipur-819018",294,53,40
7303,145,216,Dosa,2024-02-23 13:14:27,2024-02-23 15:09:00,Successful,888,1,"H.No. 882, Kapur Road Mysore-943084",3,115,32
7304,58,74,Tandoori Chicken,2024-06-16 00:32:02,2024-06-16 02:06:00,Successful,494,2,H.No. 51 Agarwal Pimpri-Chinchwad 197945,193,94,37
7305,327,6,Biryani,2024-08-09 15:32:26,2024-08-09 16:55:00,Successful,399,3,"53 Ravel Nagar, Nagercoil 637252",269,83,37
7306,144,55,Biryani,2024-07-07 01:27:28,2024-07-07 03:15:00,Successful,313,1,"H.No. 369, Shetty Zila Gurgaon 691567",75,108,26
7307,137,62,Paneer Tikka,2024-04-04 18:48:02,2024-04-04 20:47:00,Successful,667,5,"33 Buch Street, Moradabad-575061",477,119,20
7308,295,146,Pav Bhaji,2024-07-31 18:10:00,2024-07-31 18:57:00,Successful,238,2,93/52 Lad Marg Ulhasnagar-174721,488,47,31
7309,323,263,Chole Bhature,2024-04-09 18:05:01,2024-04-09 18:55:00,Successful,551,3,"57/595 Rajan Path, Aurangabad-849122",497,50,24
7310,445,10,Aloo Paratha,2024-08-16 09:09:39,2024-08-16 09:38:00,Successful,755,5,76/336 Rajagopalan Ratlam 091691,306,29,22
7311,112,96,Dosa,2024-06-20 02:53:03,2024-06-20 04:31:00,Successful,443,4,"06/733, Vala Ganj, Karawal Nagar 355609",249,98,26
7312,388,224,Biryani,2024-04-08 15:37:22,2024-04-08 17:22:00,Successful,373,3,"481, Uppal Street, Alappuzha 192357",67,105,29
7313,143,250,Chole Bhature,2024-01-17 10:24:40,2024-01-17 11:43:00,Cancelled,168,4,01/28 Sathe Hubli–Dharwad-244917,364,79,36
7314,38,131,Dal Makhani,2024-09-09 05:04:10,2024-09-09 05:41:00,Successful,378,1,"949, Chakrabarti Nagar Ulhasnagar 081069",447,37,29
7315,149,235,Pav Bhaji,2024-04-13 04:51:30,2024-04-13 06:45:00,Successful,113,4,"H.No. 625, Bail Nagar, Chennai 393933",255,114,30
7316,240,285,Dosa,2024-02-29 07:12:48,2024-02-29 08:36:00,Successful,980,5,"47, Bhandari Zila, Alwar-938126",113,84,24
7317,76,63,Samosa,2024-05-22 11:50:47,2024-05-22 13:06:00,Successful,332,1,519 Sinha Nagar Satara-998174,249,76,27
7318,25,247,Samosa,2024-08-07 03:55:27,2024-08-07 04:53:00,Successful,384,4,"69, Dube Road Arrah-018676",81,58,30
7319,80,280,Pav Bhaji,2024-03-01 04:40:55,2024-03-01 06:13:00,Successful,306,1,"15/54, Sama Chowk, Kanpur 428966",291,93,21
7320,411,169,Butter Chicken,2024-03-04 09:28:17,2024-03-04 10:09:00,Cancelled,299,1,"84/426 Seth Zila, Bellary-479995",17,41,39
7321,348,57,Butter Chicken,2024-03-20 00:33:58,2024-03-20 01:07:00,Successful,802,3,87/013 Jain Marg Dehri-491766,223,34,39
7322,467,260,Tandoori Chicken,2024-02-19 08:08:35,2024-02-19 09:51:00,Successful,349,5,"48/910, Grover Suryapet-616205",400,103,34
